,teacher,subject,unavailable_time,unavailable_day,priority,location,grade,available_time,available_day
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g2,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g2,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g2,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g2,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g2,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g2,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g2,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g2,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g2,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g2,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g2,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g2,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g2,5,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g2,5,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g2,5,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,0,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,0,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,0,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,1
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,3
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,4
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,5
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,7
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,9
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,10
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,11
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,a,g3,5,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,b,g3,5,12
6,t_7,literature,"1,2,3,4","0,8,6,13,2",7,c,g3,5,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g4,3,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g4,3,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g5,3,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g5,3,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,0,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,1,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,2,12
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,0
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,1
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,3
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,4
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,5
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,7
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,8
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,9
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,10
7,t_8,math,"4,5","11,13,6,13,2",8,b,g6,3,12
7,t_8,math,"4,5","11,13,6,13,2",8,c,g6,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g4,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g4,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,7
